,count,mean,std,min,25%,50%,75%,max,skew,kurt
API-MS-WIN-SHCORE-OBSOLETE-L1-1-0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819859,7369.999643990218
API-MS-WIN-CORE-STRING-OBSOLETE-L1-1-0.DLL,29495.0,0.000305136463807425,0.017465786501104988,0.0,0.0,0.0,0.0,1.0,57.22373271459702,3272.777506622041
API-MS-WIN-CORE-KERNEL32-LEGACY-L1-1-1.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.698023032685924,3682.499703391882
IMM32.DLL,29495.0,0.0022037633497202914,0.046893297294977,0.0,0.0,0.0,0.0,1.0,21.232458465279148,448.84772798827794
NINPUT.DLL,29495.0,6.780810306831667e-05,0.008234427971689882,0.0,0.0,0.0,0.0,1.0,121.43310874009305,14744.999728742301
API-MS-WIN-CORE-REGISTRY-L1-1-1.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267534
MSOCF.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267534
HID.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
QT5PRINTSUPPORT.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742296
QT5WIDGETS.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261698,4911.666327637655
QT5GUI.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.69802303268592,3682.499703391882
QT5CORE.DLL,29495.0,0.00061027292761485,0.024696582220371383,0.0,0.0,0.0,0.0,1.0,40.444753657194795,1633.888889293036
HHA.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
IMAGEHLP.DLL,29495.0,0.011934226140023733,0.10859189744094834,0.0,0.0,0.0,0.0,1.0,8.989600189718544,78.81825608283407
JAIL_CONTAINER.DLL,29495.0,6.780810306831667e-05,0.008234427971689886,0.0,0.0,0.0,0.0,1.0,121.43310874009298,14744.999728742292
LIBMWMS.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
LIBMWSERVICES.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267535
JAVA_LAUNCHER.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819859,7369.999643990218
OLEDLG.DLL,29495.0,0.016341752839464315,0.12678818939290853,0.0,0.0,0.0,0.0,1.0,7.629906975544276,56.21929257445519
OLEPRO32.DLL,29495.0,0.0024749957619935583,0.04968856876094103,0.0,0.0,0.0,0.0,1.0,20.027090945056006,399.1114347063088
OLEACC.DLL,29495.0,0.014883878623495508,0.12109023870857612,0.0,0.0,0.0,0.0,1.0,8.013016137142822,62.21264613104388
CDLMSO.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
DEVOBJ.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBREADLINE6.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
SQLITE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
AVCODEC-56.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
AVDEVICE-56.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
AVFILTER-5.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
AVFORMAT-56.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
AVRESAMPLE-2.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
AVUTIL-54.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
POSTPROC-53.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
SWRESAMPLE-1.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
SWSCALE-3.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
PGODB110.DLL,29495.0,6.780810306831667e-05,0.008234427971689882,0.0,0.0,0.0,0.0,1.0,121.43310874009306,14744.999728742301
WEVTAPI.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
STI.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742294
MSVCP90.DLL,29495.0,0.009832174944905916,0.0986703266689374,0.0,0.0,0.0,0.0,1.0,9.936139490125592,96.73342727285691
LIBZ.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009299,14744.999728742294
SYSDM.CPL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.78932164470051,5894.999647393271
CRTDLL.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
APPWIZ.CPL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBGIMP-2.0-0.DLL,29495.0,0.005763688760806916,0.07570114229895933,0.0,0.0,0.0,0.0,1.0,13.058450948773663,168.53456918639415
LIBGIMPBASE-2.0-0.DLL,29495.0,0.005763688760806916,0.07570114229895933,0.0,0.0,0.0,0.0,1.0,13.058450948773665,168.53456918639415
LIBGIMPCOLOR-2.0-0.DLL,29495.0,0.001729106628242075,0.041547266370340466,0.0,0.0,0.0,0.0,1.0,23.98736311675867,573.432472658934
LIBEXIF-12.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267537
LIBGLIB-2.0-0.DLL,29495.0,0.006034921173080183,0.07745130263522967,0.0,0.0,0.0,0.0,1.0,12.75636584861185,160.7357688466384
LIBINTL-8.DLL,29495.0,0.006136633327682658,0.07809725888954015,0.0,0.0,0.0,0.0,1.0,12.64825075563422,157.98896010451867
LIBJPEG-8.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009299,14744.999728742294
OLMAPI32.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
SCNPST32.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
SCNPST64.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
SFBAPPSDK.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
SHCORE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
FD.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
OISAPP.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
NEWDEV.DLL,29495.0,6.780810306831667e-05,0.008234427971689882,0.0,0.0,0.0,0.0,1.0,121.43310874009306,14744.9997287423
COMMONLIB.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742301
PLUGINKERNEL.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742301
FILESYSTEM.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
VERSIONMODULE.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742301
DIFXAPI.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBGCC_S_SEH-1.DLL,29495.0,0.000305136463807425,0.017465786501104988,0.0,0.0,0.0,0.0,1.0,57.22373271459699,3272.7775066220406
LIBSTDC++-6.DLL,29495.0,0.0003390405153415833,0.018410243295785875,0.0,0.0,0.0,0.0,1.0,54.284436638427835,2944.999755994338
SQLITE3.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
FILELOADER.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
DIBMODULE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
GGSPAWN.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
GGDOWNLOADER.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
ZIP7MODULE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
SSLEAY32.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009305,14744.9997287423
LIBEAY32.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009305,14744.9997287423
BUGSPLAT.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
LIBSSL-1_1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
LIBCRYPTO-1_1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
ZLIB.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
YAML.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
LIBCURL-4.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBDBUS-1-3.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.78932164470051,5894.999647393271
LIBEXPAT-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBFONTCONFIG-1.DLL,29495.0,0.0002712324122732667,0.016467180661757678,0.0,0.0,0.0,0.0,1.0,60.6980230326859,3682.499703391881
LIBFREETYPE-6.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBGEOS_C-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
LIBGEOTIFF-2.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
LIBTIFF-5.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.78932164470051,5894.999647393269
LIBGETTEXTLIB-0-19-5-1.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
LIBGIMPUI-2.0-0.DLL,29495.0,0.004916087472452958,0.06994344442427945,0.0,0.0,0.0,0.0,1.0,14.157652359859044,198.45257703085278
LIBGIMPWIDGETS-2.0-0.DLL,29495.0,0.004644855060179692,0.06799586116007725,0.0,0.0,0.0,0.0,1.0,14.571143827241384,210.33249467706713
LIBGOBJECT-2.0-0.DLL,29495.0,0.004949991523987117,0.07018301865549874,0.0,0.0,0.0,0.0,1.0,14.1083580797386,197.05912990734956
LIBGTK-WIN32-2.0-0.DLL,29495.0,0.004712663163248008,0.06848805005212696,0.0,0.0,0.0,0.0,1.0,14.464448125826275,207.23431174572366
LIBGIMPMATH-2.0-0.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267537
LIBGDK_PIXBUF-2.0-0.DLL,29495.0,0.0003390405153415833,0.018410243295785875,0.0,0.0,0.0,0.0,1.0,54.284436638427835,2944.999755994338
LIBCAIRO-2.DLL,29495.0,0.0005763688760806917,0.024001170922241678,0.0,0.0,0.0,0.0,1.0,41.619427652723836,1730.2940860957144
LIBGDK-WIN32-2.0-0.DLL,29495.0,0.0008136972368197999,0.0285142543256222,0.0,0.0,0.0,0.0,1.0,35.0154802039656,1224.166862342673
LIBPANGO-1.0-0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.99964399022
LIBPANGOCAIRO-1.0-0.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267541
LIBGIMPCONFIG-2.0-0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.999643990222
LIBGIO-2.0-0.DLL,29495.0,0.0003390405153415833,0.018410243295785875,0.0,0.0,0.0,0.0,1.0,54.28443663842785,2944.9997559943395
LIBLCMS2-2.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
LIBPNG16-16.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267535
LIBXPM-NOX4.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBWMF-0-2-7.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
LIBWMFLITE-0-2-7.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
ZLIB1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBRSVG-2-2.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
GSDLL64.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
LIBWEBKITGTK-1.0-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009298,14744.999728742294
LIBMNG-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
LIBGTHREAD-2.0-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
LIBGMODULE-2.0-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBGLPK-40.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
LIBGMP-10.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267535
LIBISL-10.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
LIBGNUTLS-30.DLL,29495.0,0.000305136463807425,0.017465786501104988,0.0,0.0,0.0,0.0,1.0,57.22373271459699,3272.7775066220406
LIBHOGWEED-4.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.9997287423
LIBICONV-2.DLL,29495.0,0.000305136463807425,0.017465786501104988,0.0,0.0,0.0,0.0,1.0,57.22373271459699,3272.7775066220406
LIBNETTLE-6.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.9997287423
LIBPCREPOSIX-0.DLL,29495.0,0.00023732836073910832,0.015403898232083426,0.0,0.0,0.0,0.0,1.0,64.89221810814887,4209.285394649504
LIBGSL-19.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009299,14744.999728742294
LIBHDF5_HL-9.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
LIBHDF5-9.DLL,29495.0,0.0005424648245465334,0.023284950909597972,0.0,0.0,0.0,0.0,1.0,42.90250872156395,1838.7499367447874
LIBHTTPD.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
LIBAPRUTIL-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
LIBAPR-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
LIBWINPTHREAD-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBTERMCAP.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBMWI18N.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
LIBNETCDF-7.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
LIBOCTAVE-4.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
LIBOCTINTERP-4.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
LIBOCTGUI-2.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
LIBPQ.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
LIBPROJ-12.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
LIBPSTOEDIT-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
LIBQHULL-5.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.7893216447005,5894.999647393271
LIBSYBDB-5.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990222
LIBUT.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
UIW.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
LIBVLC.DLL,29495.0,6.780810306831667e-05,0.008234427971689886,0.0,0.0,0.0,0.0,1.0,121.43310874009298,14744.999728742292
LIBXML2-2.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
LIBZMQ.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
MFC90U.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
MSVCR80.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
MSVBVM60.DLL,29495.0,0.10645872181725716,0.30842906414188537,0.0,0.0,0.0,0.0,1.0,2.5520809225608225,4.513423077358729
MSVCP_WIN.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
API-MS-WIN-CRT-PRIVATE-L1-1-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
EXT-MS-WIN-COM-OLE32-L1-1-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
EXT-MS-WIN-SHELL-SHELL32-L1-2-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
DMCOMMANDLINEUTILS.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
PPCORE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999999
GLIB-2.0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
SIGC-2.0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
VMAPPUTIL.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267535
VMCLIENTCORE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
VMDBCOM.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267535
VMWAREBASE.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
VMWARECUI.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
VMWARESTRING.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
VMWAREWUI.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
VIXDISKMOUNTAPI.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
GOBJECT-2.0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
GVMOMI.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
VMAPPCFG.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
MSVCM90.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267534
WLANAPI.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
DWMAPI.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
WBEMCOMN.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267535
API-MS-WIN-CORE-REGISTRY-L2-2-0.DLL,29495.0,0.00016952025767079165,0.013019111613205906,0.0,0.0,0.0,0.0,1.0,76.78932164470046,5894.999647393267
API-MS-WIN-CORE-SHLWAPI-OBSOLETE-L1-2-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
API-MS-WIN-CORE-LOCALIZATION-OBSOLETE-L1-3-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
API-MS-WIN-CORE-VERSION-L1-1-0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990219
MSWSOCK.DLL,29495.0,0.0010510255975589083,0.032403032890963204,0.0,0.0,0.0,0.0,1.0,30.79852501210623,946.6133309711952
API-MS-WIN-CORE-FILE-L2-1-1.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.9997287423
API-MS-WIN-EVENTING-CLASSICPROVIDER-L1-1-0.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.69802303268592,3682.499703391881
API-MS-WIN-APPMODEL-RUNTIME-L1-1-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
MFCORE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
MFPLAT.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
API-MS-WIN-SECURITY-SDDL-L1-1-0.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.6980230326859,3682.499703391881
API-MS-WIN-CORE-SYNCH-L1-2-1.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819859,7369.999643990218
API-MS-WIN-SECURITY-PROVIDER-L1-1-0.DLL,29495.0,0.00016952025767079165,0.013019111613205906,0.0,0.0,0.0,0.0,1.0,76.78932164470046,5894.999647393267
API-MS-WIN-SECURITY-TRUSTEE-L1-1-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
COREMESSAGING.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
